time,joint_2,joint_3,joint_4,joint_6
5.396,-1.5708184516500188,-1.5707700920324366,-1.5714870422367624,-1.570162218922633
5.398,-1.5708183694655866,-1.5707701769806013,-1.5714865682756112,-1.5701626590153228
5.4,-1.5708182876236672,-1.5707702616866892,-1.5714860946410831,-1.5701630988043074
5.402,-1.5708182061229228,-1.570770346151388,-1.5714856213329542,-1.5701635382897965
5.404,-1.5708181249620208,-1.5707704303753838,-1.5714851483510002,-1.5701639774719998
5.406,-1.570818044139633,-1.5707705143593609,-1.5714846756949974,-1.5701644163511266
5.408,-1.5708179636544368,-1.5707705981040012,-1.571484203364722,-1.5701648549273863
5.41,-1.5708178835051134,-1.5707706816099853,-1.5714837313599506,-1.5701652932009884
5.412,-1.5708178036903493,-1.5707707648779914,-1.5714832596804595,-1.5701657311721418
5.414,-1.5708177242088357,-1.570770847908696,-1.5714827883260258,-1.570166168841055
5.416,-1.5708176450592686,-1.5707709307027737,-1.5714823172964263,-1.5701666062079374
5.418,-1.5708175662403487,-1.5707710132608972,-1.5714818465914377,-1.570167043272997
5.42,-1.5708174877507814,-1.5707710955837373,-1.5714813762108377,-1.570167480036443
5.422,-1.570817409589277,-1.570771177671963,-1.5714809061544035,-1.570167916498483
5.424,-1.5708173317545502,-1.5707712595262413,-1.5714804364219124,-1.5701683526593255
5.426,-1.5708172542453205,-1.5707713411472373,-1.5714799670131423,-1.5701687885191786
5.428,-1.570817177060312,-1.5707714225356142,-1.5714794979278708,-1.57016922407825
5.43,-1.5708171001982538,-1.5707715036920338,-1.571479029165876,-1.5701696593367478
5.432,-1.570817023657879,-1.5707715846171553,-1.571478560726936,-1.5701700942948793
5.434,-1.5708169474379257,-1.5707716653116366,-1.571478092610829,-1.570170528952852
5.436,-1.5708168715371367,-1.5707717457761337,-1.5714776248173334,-1.5701709633108731
5.438,-1.570816795954259,-1.5707718260113004,-1.571477157346228,-1.57017139736915
5.44,-1.5708167206880446,-1.5707719060177892,-1.5714766901972914,-1.5701718311278896
5.442,-1.5708166457372497,-1.57077198579625,-1.5714762233703023,-1.5701722645872986
5.444,-1.5708165711006352,-1.5707720653473318,-1.57147575686504,-1.570172697747584
5.446,-1.5708164967769667,-1.5707721446716811,-1.5714752906812832,-1.5701731306089524
5.448,-1.5708164227650139,-1.570772223769943,-1.5714748248188117,-1.57017356317161
5.45,-1.5708163490635514,-1.5707723026427605,-1.5714743592774048,-1.5701739954357634
5.452,-1.570816275671358,-1.5707723812907748,-1.571473894056842,-1.5701744274016185
5.454,-1.570816202587217,-1.5707724597146255,-1.5714734291569032,-1.5701748590693814
5.456,-1.5708161298099164,-1.5707725379149502,-1.5714729645773684,-1.570175290439258
5.458,-1.5708160573382481,-1.570772615892385,-1.5714725003180174,-1.570175721511454
5.46,-1.5708159851710093,-1.5707726936475637,-1.5714720363786305,-1.570176152286175
5.462,-1.5708159133070005,-1.5707727711811188,-1.5714715727589883,-1.5701765827636265
5.464,-1.5708158417450275,-1.5707728484936807,-1.5714711094588711,-1.5701770129440136
5.466,-1.5708157704839,-1.5707729255858784,-1.5714706464780597,-1.5701774428275415
5.468,-1.5708156995224323,-1.5707730024583388,-1.5714701838163347,-1.5701778724144153
5.47,-1.5708156288594428,-1.5707730791116872,-1.5714697214734774,-1.5701783017048399
5.472,-1.5708155584937544,-1.570773155546547,-1.5714692594492685,-1.57017873069902
5.474,-1.5708154884241943,-1.57077323176354,-1.5714687977434896,-1.5701791593971601
5.476,-1.570815418649594,-1.570773307763286,-1.5714683363559219,-1.5701795877994646
5.478,-1.5708153491687893,-1.5707733835464035,-1.5714678752863471,-1.570180015906138
5.48,-1.5708152799806203,-1.570773459113509,-1.5714674145345469,-1.5701804437173845
5.482,-1.5708152110839313,-1.570773534465217,-1.571466954100303,-1.5701808712334078
5.484,-1.5708151424775707,-1.5707736096021407,-1.5714664939833975,-1.570181298454412
5.486,-1.5708150741603915,-1.5707736845248916,-1.5714660341836129,-1.5701817253806005
5.488,-1.5708150061312507,-1.5707737592340791,-1.571465574700731,-1.5701821520121773
5.49,-1.5708149383890093,-1.570773833730311,-1.5714651155345343,-1.5701825783493457
5.492,-1.570814870932533,-1.5707739080141936,-1.5714646566848056,-1.5701830043923088
5.494,-1.5708148037606913,-1.5707739820863313,-1.5714641981513278,-1.57018343014127
5.496,-1.5708147368723577,-1.5707740559473269,-1.5714637399338833,-1.5701838555964325
5.498,-1.5708146702664105,-1.5707741295977815,-1.5714632820322556,-1.5701842807579987
5.5,-1.5708146039417314,-1.5707742030382945,-1.5714628244462276,-1.5701847056261715
5.502,-1.5708145378972067,-1.5707742762694634,-1.571462367175583,-1.5701851302011538
5.5040000000000004,-1.5708144721317268,-1.5707743492918844,-1.5714619102201048,-1.5701855544831478
5.506,-1.5708144066441858,-1.5707744221061517,-1.571461453579577,-1.5701859784723557
5.508,-1.570814341433482,-1.5707744947128581,-1.5714609972537832,-1.57018640216898
5.51,-1.5708142764985185,-1.5707745671125946,-1.5714605412425073,-1.5701868255732225
5.5120000000000005,-1.5708142118382011,-1.5707746393059503,-1.5714600855455336,-1.570187248685285
5.514,-1.5708141474514408,-1.5707747112935129,-1.5714596301626462,-1.5701876715053695
5.516,-1.5708140833371522,-1.5707747830758685,-1.5714591750936293,-1.5701880940336774
5.518,-1.570814019494254,-1.5707748546536013,-1.5714587203382677,-1.5701885162704103
5.5200000000000005,-1.5708139559216685,-1.5707749260272943,-1.5714582658963459,-1.5701889382157697
5.522,-1.5708138926183224,-1.5707749971975282,-1.5714578117676485,-1.5701893598699563
5.524,-1.5708138295831464,-1.5707750681648827,-1.5714573579519608,-1.5701897812331718
5.526,-1.570813766815075,-1.5707751389299356,-1.5714569044490678,-1.5701902023056165
5.5280000000000005,-1.5708137043130466,-1.570775209493263,-1.5714564512587548,-1.5701906230874916
5.53,-1.5708136420760037,-1.5707752798554393,-1.571455998380807,-1.5701910435789974
5.532,-1.5708135801028926,-1.5707753500170376,-1.5714555458150101,-1.5701914637803347
5.534,-1.5708135183926635,-1.5707754199786292,-1.5714550935611498,-1.5701918836917037
5.5360000000000005,-1.5708134569442704,-1.5707754897407837,-1.5714546416190118,-1.5701923033133045
5.538,-1.5708133957566714,-1.5707755593040693,-1.571454189988382,-1.5701927226453374
5.54,-1.5708133348288285,-1.5707756286690524,-1.5714537386690468,-1.5701931416880022
5.542,-1.5708132741597072,-1.5707756978362981,-1.5714532876607923,-1.5701935604414987
5.5440000000000005,-1.570813213748277,-1.5707757668063695,-1.5714528369634049,-1.5701939789060266
5.546,-1.5708131535935115,-1.5707758355798285,-1.5714523865766712,-1.5701943970817855
5.548,-1.5708130936943876,-1.570775904157235,-1.5714519365003778,-1.5701948149689746
5.55,-1.5708130340498865,-1.5707759725391475,-1.5714514867343117,-1.5701952325677933
5.5520000000000005,-1.570812974658993,-1.5707760407261233,-1.5714510372782597,-1.5701956498784406
5.554,-1.5708129155206954,-1.5707761087187175,-1.5714505881320093,-1.5701960669011155
5.556,-1.5708128566339863,-1.5707761765174844,-1.5714501392953475,-1.570196483636017
5.558,-1.5708127979978617,-1.5707762441229758,-1.5714496907680617,-1.5701969000833433
5.5600000000000005,-1.5708127396113212,-1.5707763115357425,-1.5714492425499396,-1.5701973162432936
5.562,-1.5708126814733685,-1.5707763787563338,-1.571448794640769,-1.5701977321160658
5.564,-1.5708126235830107,-1.5707764457852973,-1.5714483470403373,-1.5701981477018585
5.566,-1.5708125659392587,-1.570776512623179,-1.571447899748433,-1.5701985630008697
5.5680000000000005,-1.5708125085411273,-1.5707765792705235,-1.5714474527648439,-1.5701989780132972
5.57,-1.5708124513876347,-1.5707766457278738,-1.5714470060893586,-1.5701993927393392
5.572,-1.5708123944778027,-1.5707767119957712,-1.5714465597217655,-1.5701998071791932
5.574,-1.570812337810657,-1.5707767780747557,-1.571446113661853,-1.5702002213330568
5.5760000000000005,-1.570812281385227,-1.5707768439653658,-1.5714456679094098,-1.5702006352011277
5.578,-1.5708122252005452,-1.5707769096681383,-1.5714452224642248,-1.5702010487836031
5.58,-1.5708121692556483,-1.5707769751836087,-1.5714447773260871,-1.5702014620806801
5.582,-1.570812113549576,-1.570777040512311,-1.571444332494786,-1.5702018750925557
5.5840000000000005,-1.5708120580813725,-1.570777105654777,-1.5714438879701105,-1.5702022878194268
5.586,-1.5708120028500847,-1.570777170611538,-1.5714434437518503,-1.5702027002614902
5.588,-1.5708119478547633,-1.5707772353831235,-1.5714429998397947,-1.5702031124189426
5.59,-1.5708118930944628,-1.5707772999700609,-1.5714425562337337,-1.5702035242919805
5.5920000000000005,-1.570811838568241,-1.5707773643728768,-1.571442112933457,-1.5702039358808002
5.594,-1.5708117842751592,-1.5707774285920961,-1.5714416699387546,-1.5702043471855978
5.596,-1.5708117302142823,-1.5707774926282423,-1.5714412272494167,-1.5702047582065695
5.598,-1.570811676384679,-1.5707775564818371,-1.5714407848652336,-1.5702051689439112
5.6000000000000005,-1.5708116227854207,-1.570777620153401,-1.5714403427859958,-1.570205579397819
5.602,-1.570811569415583,-1.570777683643453,-1.5714399010114937,-1.5702059895684881
5.604,-1.5708115162742449,-1.5707777469525106,-1.5714394595415182,-1.5702063994561144
5.606,-1.5708114633604884,-1.5707778100810899,-1.5714390183758602,-1.5702068090608932
5.6080000000000005,-1.5708114106733995,-1.5707778730297055,-1.5714385775143105,-1.5702072183830196
5.61,-1.570811358212067,-1.5707779357988705,-1.5714381369566603,-1.570207627422689
5.612,-1.570811305975584,-1.5707779983890966,-1.571437696702701,-1.5702080361800963
5.614,-1.5708112539630459,-1.5707780608008939,-1.5714372567522241,-1.5702084446554363
5.6160000000000005,-1.5708112021735523,-1.5707781230347715,-1.571436817105021,-1.5702088528489038
5.618,-1.570811150606206,-1.5707781850912366,-1.5714363777608835,-1.5702092607606934
5.62,-1.570811099260113,-1.570778246970795,-1.5714359387196035,-1.5702096683909996
5.622,-1.5708110481343829,-1.5707783086739513,-1.5714354999809728,-1.5702100757400166
5.6240000000000006,-1.5708109972281286,-1.5707783702012086,-1.5714350615447836,-1.5702104828079386
5.626,-1.570810946540466,-1.5707784315530686,-1.5714346234108285,-1.5702108895949596
5.628,-1.570810896070515,-1.5707784927300315,-1.5714341855788996,-1.5702112961012737
5.63,-1.570810845817398,-1.570778553732596,-1.5714337480487894,-1.5702117023270745
5.632,-1.5708107957802413,-1.5707786145612597,-1.571433310820291,-1.5702121082725558
5.634,-1.5708107459581742,-1.5707786752165183,-1.5714328738931969,-1.570212513937911
5.636,-1.5708106963503294,-1.5707787356988665,-1.5714324372673,-1.5702129193233336
5.638,-1.570810646955843,-1.5707787960087978,-1.5714320009423939,-1.5702133244290168
5.64,-1.570810597773854,-1.5707788561468037,-1.5714315649182715,-1.5702137292551537
5.642,-1.570810548803505,-1.5707789161133745,-1.5714311291947263,-1.570214133801937
5.644,-1.5708105000439414,-1.5707789759089996,-1.5714306937715516,-1.57021453806956
5.646,-1.5708104514943124,-1.5707790355341664,-1.5714302586485416,-1.5702149420582152
5.648,-1.57081040315377,-1.5707790949893612,-1.5714298238254898,-1.5702153457680952
5.65,-1.5708103550214694,-1.5707791542750689,-1.5714293893021902,-1.5702157491993924
5.652,-1.5708103070965693,-1.5707792133917728,-1.571428955078437,-1.5702161523522993
5.654,-1.5708102593782314,-1.5707792723399554,-1.5714285211540244,-1.570216555227008
5.656,-1.5708102118656202,-1.5707793311200973,-1.5714280875287467,-1.5702169578237104
5.658,-1.570810164557904,-1.570779389732678,-1.5714276542023986,-1.5702173601425984
5.66,-1.570810117454254,-1.5707794481781756,-1.5714272211747746,-1.570217762183864
5.662,-1.5708100705538441,-1.5707795064570667,-1.5714267884456696,-1.5702181639476986
5.664,-1.5708100238558522,-1.5707795645698266,-1.5714263560148785,-1.570218565434294
5.666,-1.5708099773594584,-1.5707796225169295,-1.5714259238821964,-1.5702189666438413
5.668,-1.5708099310638466,-1.5707796802988478,-1.5714254920474184,-1.570219367576532
5.67,-1.5708098849682033,-1.570779737916053,-1.5714250605103401,-1.5702197682325567
5.672,-1.5708098390717185,-1.5707797953690152,-1.571424629270757,-1.570220168612107
5.674,-1.5708097933735847,-1.570779852658203,-1.5714241983284645,-1.5702205687153734
5.676,-1.570809747872998,-1.5707799097840838,-1.5714237676832585,-1.5702209685425468
5.678,-1.5708097025691576,-1.5707799667471234,-1.571423337334935,-1.5702213680938175
5.68,-1.5708096574612653,-1.5707800235477867,-1.5714229072832901,-1.5702217673693764
5.682,-1.570809612548526,-1.570780080186537,-1.5714224775281198,-1.5702221663694134
5.684,-1.570809567830148,-1.5707801366638363,-1.5714220480692207,-1.5702225650941188
5.686,-1.570809523305342,-1.5707801929801455,-1.571421618906389,-1.5702229635436828
5.688,-1.5708094789733225,-1.570780249135924,-1.5714211900394215,-1.5702233617182952
5.69,-1.5708094348333062,-1.57078030513163,-1.5714207614681148,-1.5702237596181459
5.692,-1.570809390884513,-1.5707803609677204,-1.5714203331922658,-1.5702241572434246
5.694,-1.5708093471261664,-1.5707804166446506,-1.5714199052116717,-1.5702245545943205
5.696,-1.5708093035574917,-1.570780472162875,-1.5714194775261296,-1.5702249516710234
5.698,-1.5708092601777182,-1.5707805275228466,-1.5714190501354366,-1.5702253484737223
5.7,-1.5708092169860775,-1.570780582725017,-1.5714186230393903,-1.5702257450026065
5.702,-1.5708091739818042,-1.5707806377698366,-1.5714181962377882,-1.5702261412578649
5.704,-1.5708091311641361,-1.5707806926577546,-1.5714177697304281,-1.5702265372396864
5.706,-1.5708090885323138,-1.5707807473892188,-1.571417343517108,-1.5702269329482599
5.708,-1.5708090460855806,-1.570780801964676,-1.5714169175976256,-1.5702273283837738
5.71,-1.5708090038231828,-1.5707808563845715,-1.5714164919717792,-1.5702277235464166
5.712,-1.5708089617443697,-1.5707809106493493,-1.571416066639367,-1.5702281184363767
5.714,-1.5708089198483932,-1.5707809647594522,-1.5714156416001874,-1.5702285130538423
5.716,-1.5708088781345082,-1.5707810187153217,-1.571415216854039,-1.5702289073990015
5.718,-1.5708088366019726,-1.5707810725173983,-1.5714147924007205,-1.5702293014720423
5.72,-1.5708087952500467,-1.5707811261661209,-1.5714143682400306,-1.5702296952731525
5.722,-1.570808754077994,-1.5707811796619273,-1.571413944371768,-1.5702300888025198
5.724,-1.570808713085081,-1.5707812330052542,-1.5714135207957323,-1.570230482060332
5.726,-1.5708086722705763,-1.570781286196537,-1.5714130975117224,-1.5702308750467762
5.728,-1.5708086316337517,-1.5707813392362093,-1.5714126745195378,-1.5702312677620398
5.73,-1.570808591173882,-1.5707813921247045,-1.571412251818978,-1.57023166020631
5.732,-1.5708085508902443,-1.5707814448624542,-1.5714118294098425,-1.570232052379774
5.734,-1.5708085107821188,-1.5707814974498886,-1.5714114072919312,-1.5702324442826183
5.736,-1.5708084708487884,-1.5707815498874371,-1.5714109854650438,-1.5702328359150302
5.738,-1.5708084310895387,-1.5707816021755274,-1.5714105639289806,-1.5702332272771962
5.74,-1.5708083915036581,-1.5707816543145865,-1.5714101426835416,-1.5702336183693026
5.742,-1.5708083520904377,-1.57078170630504,-1.5714097217285272,-1.570234009191536
5.744,-1.570808312849171,-1.570781758147312,-1.5714093010637378,-1.5702343997440829
5.746,-1.5708082737791547,-1.5707818098418258,-1.5714088806889739,-1.570234790027129
5.748,-1.5708082348796877,-1.5707818613890034,-1.5714084606040364,-1.5702351800408605
5.75,-1.5708081961500722,-1.5707819127892655,-1.5714080408087259,-1.5702355697854635
5.752,-1.5708081575896125,-1.5707819640430316,-1.5714076213028436,-1.5702359592611235
5.7540000000000004,-1.5708081191976158,-1.5707820151507201,-1.5714072020861904,-1.5702363484680262
5.756,-1.5708080809733922,-1.570782066112748,-1.5714067831585679,-1.570236737406357
5.758,-1.570808042916254,-1.5707821169295317,-1.571406364519777,-1.5702371260763015
5.76,-1.5708080050255164,-1.5707821676014857,-1.57140594616962,-1.570237514478045
5.7620000000000005,-1.570807967300497,-1.5707822181290236,-1.5714055281078978,-1.5702379026117723
5.764,-1.5708079297405166,-1.5707822685125579,-1.5714051103344124,-1.5702382904776686
5.766,-1.5708078923448978,-1.5707823187524999,-1.571404692848966,-1.5702386780759188
5.768,-1.5708078551129663,-1.5707823688492597,-1.5714042756513604,-1.5702390654067073
5.7700000000000005,-1.5708078180440503,-1.5707824188032464,-1.5714038587413979,-1.570239452470219
5.772,-1.5708077811374808,-1.5707824686148677,-1.5714034421188807,-1.5702398392666383
5.774,-1.5708077443925907,-1.5707825182845303,-1.5714030257836114,-1.5702402257961496
5.776,-1.5708077078087164,-1.5707825678126395,-1.5714026097353926,-1.5702406120589372
5.7780000000000005,-1.570807671385196,-1.5707826171995998,-1.571402193974027,-1.570240998055185
5.78,-1.5708076351213707,-1.5707826664458142,-1.5714017784993175,-1.570241383785077
5.782,-1.570807599016584,-1.570782715551685,-1.571401363311067,-1.5702417692487973
5.784,-1.5708075630701819,-1.5707827645176127,-1.5714009484090787,-1.5702421544465293
5.7860000000000005,-1.570807527281513,-1.5707828133439974,-1.571400533793156,-1.5702425393784567
5.788,-1.5708074916499286,-1.5707828620312376,-1.5714001194631022,-1.570242924044763
5.79,-1.5708074561747822,-1.5707829105797309,-1.5713997054187208,-1.5702433084456315
5.792,-1.57080742085543,-1.5707829589898734,-1.5713992916598154,-1.5702436925812455
5.7940000000000005,-1.5708073856912301,-1.5707830072620605,-1.57139887818619,-1.570244076451788
5.796,-1.570807350681544,-1.5707830553966864,-1.5713984649976485,-1.570244460057442
5.798,-1.5708073158257352,-1.570783103394144,-1.5713980520939947,-1.57024484339839
5.8,-1.5708072811231697,-1.570783151254825,-1.5713976394750333,-1.570245226474815
5.8020000000000005,-1.5708072465732157,-1.5707831989791203,-1.5713972271405683,-1.5702456092868997
5.804,-1.5708072121752443,-1.5707832465674196,-1.571396815090404,-1.5702459918348264
5.806,-1.5708071779286286,-1.5707832940201114,-1.5713964033243455,-1.5702463741187773
5.808,-1.5708071438327444,-1.5707833413375831,-1.5713959918421971,-1.5702467561389346
5.8100000000000005,-1.5708071098869698,-1.570783388520221,-1.5713955806437638,-1.5702471378954805
5.812,-1.5708070760906854,-1.5707834355684103,-1.5713951697288508,-1.570247519388597
5.814,-1.570807042443274,-1.5707834824825353,-1.571394759097263,-1.5702479006184658
5.816,-1.5708070089441213,-1.570783529262979,-1.5713943487488058,-1.5702482815852685
5.8180000000000005,-1.5708069755926146,-1.5707835759101234,-1.5713939386832845,-1.570248662289187
5.82,-1.5708069423881441,-1.5707836224243492,-1.5713935289005045,-1.5702490427304023
5.822,-1.5708069093301023,-1.5707836688060364,-1.5713931194002717,-1.570249422909096
5.824,-1.5708068764178837,-1.5707837150555635,-1.571392710182392,-1.5702498028254492
5.8260000000000005,-1.5708068436508857,-1.5707837611733082,-1.571392301246671,-1.570250182479643
5.828,-1.5708068110285076,-1.5707838071596472,-1.5713918925929151,-1.5702505618718585
5.83,-1.5708067785501512,-1.5707838530149558,-1.5713914842209302,-1.5702509410022762
5.832,-1.5708067462152207,-1.5707838987396086,-1.5713910761305228,-1.570251319871077
5.8340000000000005,-1.5708067140231226,-1.5707839443339788,-1.571390668321499,-1.5702516984784414
5.836,-1.5708066819732653,-1.5707839897984388,-1.5713902607936658,-1.5702520768245496
5.838,-1.5708066500650602,-1.5707840351333597,-1.5713898535468298,-1.5702524549095822
5.84,-1.5708066182979203,-1.5707840803391118,-1.5713894465807978,-1.5702528327337193
5.8420000000000005,-1.5708065866712613,-1.5707841254160642,-1.571389039895377,-1.5702532102971412
5.844,-1.570806555184501,-1.570784170364585,-1.5713886334903742,-1.5702535876000274
5.846,-1.5708065238370597,-1.5707842151850413,-1.5713882273655966,-1.570253964642558
5.848,-1.5708064926283596,-1.5707842598777988,-1.5713878215208519,-1.5702543414249126
5.8500000000000005,-1.5708064615578252,-1.5707843044432228,-1.5713874159559473,-1.5702547179472708
5.852,-1.5708064306248837,-1.570784348881677,-1.5713870106706906,-1.5702550942098121
5.854,-1.5708063998289639,-1.5707843931935244,-1.5713866056648895,-1.5702554702127158
5.856,-1.5708063691694971,-1.5707844373791267,-1.571386200938352,-1.570255845956161
5.8580000000000005,-1.570806338645917,-1.5707844814388445,-1.571385796490886,-1.5702562214403268
5.86,-1.570806308257659,-1.570784525373038,-1.5713853923222996,-1.5702565966653923
5.862,-1.5708062780041614,-1.5707845691820657,-1.5713849884324012,-1.570256971631536
5.864,-1.5708062478848641,-1.5707846128662855,-1.5713845848209993,-1.5702573463389369
5.8660000000000005,-1.5708062178992093,-1.570784656426054,-1.5713841814879024,-1.5702577207877733
5.868,-1.5708061880466415,-1.570784699861727,-1.571383778432919,-1.5702580949782239
5.87,-1.5708061583266075,-1.570784743173659,-1.5713833756558582,-1.5702584689104668
5.872,-1.570806128738556,-1.570784786362204,-1.5713829731565288,-1.5702588425846804
5.8740000000000006,-1.5708060992819377,-1.5707848294277145,-1.5713825709347398,-1.570259216001043
5.876,-1.570806069956206,-1.570784872370542,-1.5713821689903003,-1.570259589159732
5.878,-1.570806040760816,-1.5707849151910374,-1.5713817673230197,-1.5702599620609254
5.88,-1.570806011695225,-1.5707849578895503,-1.5713813659327076,-1.5702603347048012
5.882000000000001,-1.5708059827588925,-1.5707850004664294,-1.5713809648191734,-1.5702607070915369
5.884,-1.57080595395128,-1.5707850429220223,-1.5713805639822271,-1.5702610792213099
5.886,-1.5708059252718511,-1.5707850852566756,-1.5713801634216784,-1.5702614510942974
5.888,-1.5708058967200718,-1.5707851274707352,-1.5713797631373372,-1.5702618227106768
5.89,-1.5708058682954098,-1.5707851695645458,-1.5713793631290136,-1.5702621940706252
5.892,-1.570805839997335,-1.570785211538451,-1.5713789633965178,-1.5702625651743194
5.894,-1.5708058118253196,-1.5707852533927937,-1.5713785639396602,-1.5702629360219365
5.896,-1.5708057837788376,-1.5707852951279158,-1.5713781647582514,-1.570263306613653
5.898,-1.570805755857365,-1.5707853367441578,-1.571377765852102,-1.5702636769496459
5.9,-1.57080572806038,-1.5707853782418597,-1.5713773672210225,-1.570264047030091
5.902,-1.5708057003873628,-1.5707854196213602,-1.571376968864824,-1.5702644168551652
5.904,-1.5708056728377957,-1.5707854608829974,-1.5713765707833174,-1.5702647864250445
5.906,-1.5708056454111632,-1.5707855020271082,-1.5713761729763138,-1.5702651557399052
5.908,-1.5708056181069514,-1.5707855430540285,-1.5713757754436246,-1.5702655247999233
5.91,-1.5708055909246488,-1.5707855839640934,-1.5713753781850612,-1.5702658936052747
5.912,-1.5708055638637455,-1.570785624757637,-1.5713749812004352,-1.570266262156135
5.914,-1.570805536923734,-1.5707856654349925,-1.571374584489558,-1.5702666304526798
5.916,-1.5708055101041083,-1.5707857059964918,-1.5713741880522414,-1.5702669984950848
5.918,-1.5708054834043652,-1.5707857464424664,-1.5713737918882973,-1.5702673662835254
5.92,-1.5708054568240026,-1.5707857867732464,-1.5713733959975378,-1.5702677338181767
5.922,-1.570805430362521,-1.5707858269891612,-1.571373000379775,-1.5702681010992139
5.924,-1.5708054040194224,-1.5707858670905392,-1.5713726050348213,-1.570268468126812
5.926,-1.570805377794211,-1.5707859070777077,-1.5713722099624892,-1.570268834901146
5.928,-1.5708053516863931,-1.5707859469509935,-1.5713718151625908,-1.5702692014223907
5.93,-1.5708053256954768,-1.570785986710722,-1.5713714206349392,-1.5702695676907208
5.932,-1.5708052998209718,-1.5707860263572178,-1.571371026379347,-1.5702699337063106
5.934,-1.5708052740623903,-1.5707860658908048,-1.5713706323956271,-1.5702702994693347
5.936,-1.570805248419246,-1.570786105311806,-1.5713702386835928,-1.5702706649799674
5.938,-1.5708052228910547,-1.570786144620543,-1.5713698452430571,-1.5702710302383829
5.94,-1.570805197477334,-1.5707861838173367,-1.5713694520738333,-1.5702713952447553
5.942,-1.5708051721776037,-1.5707862229025074,-1.5713690591757348,-1.5702717599992584
5.944,-1.570805146991385,-1.5707862618763742,-1.571368666548575,-1.570272124502066
5.946,-1.5708051219182013,-1.5707863007392553,-1.571368274192168,-1.5702724887533521
5.948,-1.5708050969575778,-1.570786339491468,-1.5713678821063273,-1.57027285275329
5.95,-1.5708050721090416,-1.570786378133329,-1.5713674902908668,-1.5702732165020534
5.952,-1.5708050473721218,-1.5707864166651537,-1.5713670987456008,-1.5702735799998153
5.954,-1.570805022746349,-1.5707864550872566,-1.5713667074703432,-1.5702739432467492
5.956,-1.570804998231256,-1.5707864933999514,-1.5713663164649085,-1.5702743062430282
5.958,-1.5708049738263772,-1.570786531603551,-1.5713659257291113,-1.5702746689888252
5.96,-1.570804949531249,-1.5707865696983674,-1.5713655352627658,-1.570275031484313
5.962,-1.5708049253454097,-1.5707866076847117,-1.571365145065687,-1.5702753937296645
5.964,-1.5708049012683991,-1.570786645562894,-1.5713647551376895,-1.5702757557250522
5.966,-1.5708048772997592,-1.5707866833332236,-1.5713643654785883,-1.5702761174706485
5.968,-1.5708048534390333,-1.570786720996009,-1.5713639760881986,-1.5702764789666261
5.97,-1.570804829685767,-1.5707867585515574,-1.5713635869663354,-1.570276840213157
5.972,-1.570804806039508,-1.5707867960001758,-1.5713631981128142,-1.5702772012104136
5.974,-1.5708047824998046,-1.5707868333421697,-1.5713628095274503,-1.5702775619585676
5.976,-1.570804759066208,-1.5707868705778443,-1.5713624212100594,-1.5702779224577912
5.978,-1.5708047357382706,-1.5707869077075034,-1.5713620331604572,-1.570278282708256
5.98,-1.5708047125155469,-1.5707869447314502,-1.5713616453784596,-1.5702786427101336
5.982,-1.5708046893975929,-1.5707869816499869,-1.5713612578638823,-1.5702790024635958
5.984,-1.5708046663839665,-1.570787018463415,-1.5713608706165414,-1.570279361968814
5.986,-1.5708046434742273,-1.570787055172035,-1.5713604836362534,-1.5702797212259594
5.988,-1.5708046206679367,-1.570787091776147,-1.5713600969228343,-1.5702800802352033
5.99,-1.5708045979646579,-1.5707871282760495,-1.5713597104761008,-1.5702804389967167
5.992,-1.5708045753639557,-1.5707871646720406,-1.5713593242958692,-1.5702807975106705
5.994,-1.5708045528653964,-1.5707872009644173,-1.5713589383819564,-1.5702811557772358
5.996,-1.5708045304685487,-1.5707872371534761,-1.5713585527341791,-1.570281513796583
5.998,-1.5708045081729824,-1.5707872732395125,-1.5713581673523545,-1.570281871568883
6.0,-1.5708044859782693,-1.5707873092228208,-1.5713577822362994,-1.5702822290943064
6.002,-1.5708044638839824,-1.570787345103695,-1.571357397385831,-1.570282586373023
6.0040000000000004,-1.5708044418896974,-1.5707873808824282,-1.5713570128007668,-1.5702829434052035
6.006,-1.5708044199949907,-1.5707874165593123,-1.5713566284809242,-1.570283300191018
6.008,-1.5708043981994406,-1.5707874521346386,-1.5713562444261207,-1.5702836567306364
6.01,-1.5708043765026276,-1.5707874876086974,-1.571355860636174,-1.5702840130242286
6.0120000000000005,-1.5708043549041335,-1.5707875229817785,-1.571355477110902,-1.5702843690719646
6.014,-1.5708043334035418,-1.5707875582541706,-1.5713550938501226,-1.5702847248740137
6.016,-1.5708043120004374,-1.5707875934261617,-1.5713547108536539,-1.5702850804305457
6.018,-1.570804290694407,-1.5707876284980389,-1.571354328121314,-1.57028543574173
6.0200000000000005,-1.5708042694850395,-1.5707876634700884,-1.5713539456529213,-1.570285790807736
6.022,-1.5708042483719244,-1.570787698342596,-1.5713535634482942,-1.5702861456287327
6.024,-1.5708042273546539,-1.570787733115846,-1.5713531815072512,-1.5702865002048894
6.026,-1.570804206432821,-1.5707877677901225,-1.571352799829611,-1.5702868545363748
6.0280000000000005,-1.5708041856060206,-1.5707878023657085,-1.5713524184151926,-1.5702872086233581
6.03,-1.5708041648738496,-1.5707878368428863,-1.5713520372638148,-1.5702875624660078
6.032,-1.5708041442359058,-1.5707878712219372,-1.5713516563752965,-1.5702879160644925
