time,joint_2
1.8880000000000001,-0.10064845645276647
1.8900000000000001,-0.1004103012462339
1.8920000000000001,-0.10017648179997148
1.8940000000000001,-0.09994703644779353
1.8960000000000001,-0.09972200280369346
1.8980000000000001,-0.09950141775536381
1.9000000000000001,-0.09928531745790715
1.9020000000000001,-0.09907373732769365
1.9040000000000001,-0.09886671203635215
1.9060000000000001,-0.09866427550489139
1.9080000000000001,-0.0984664608979502
1.9100000000000001,-0.09827330061817739
1.9120000000000001,-0.09808482630074133
1.9140000000000001,-0.09790106880797046
1.9160000000000001,-0.09772205822412511
1.9180000000000001,-0.09754782385030168
1.92,-0.09737839419947003
1.922,-0.0972137969916446
1.924,-0.09705405914919059
1.926,-0.09689920679226546
1.928,-0.0967492652343971
1.93,-0.09660425897819898
1.932,-0.09646421171122344
1.934,-0.09632914630195362
1.936,-0.09619908479593499
1.938,-0.09607404841204692
1.94,-0.09595405753891527
1.942,-0.0958391317314665
1.944,-0.09572928970762404
1.946,-0.09562454934514743
1.948,-0.09552492767861497
1.95,-0.09543044089655034
1.952,-0.09534110433869382
1.954,-0.09525693249341853
1.956,-0.09517793899529232
1.958,-0.0951041366227856
1.96,-0.09503553729612575
1.962,-0.0949721520752983
1.964,-0.09491399115819547
1.966,-0.09486106387891229
1.968,-0.09481337870619061
1.97,-0.09477094324201148
1.972,-0.09473376422033589
1.974,-0.09470184750599435
1.976,-0.09467519809372538
1.978,-0.09465382010736316
1.98,-0.09463771679917446
1.982,-0.09462689054934496
1.984,-0.09462134286561516
1.986,-0.0946210743830657
1.988,-0.0946260848640525
1.99,-0.09463637319829128
1.992,-0.09465193740309193
1.994,-0.09467277462374217
1.996,-0.09469888113404086
1.998,-0.09473025233698053
2.0,-0.09476688276557921
2.0020000000000002,-0.09480876608386128
2.004,-0.09485589508798717
2.0060000000000002,-0.09490826170753161
2.008,-0.0949658570069104
2.0100000000000002,-0.09502867118695513
2.012,-0.09509669358663571
2.0140000000000002,-0.09516991268493036
2.016,-0.09524831610284265
2.0180000000000002,-0.09533189060556521
2.02,-0.09542062210478963
2.0220000000000002,-0.09551449566116221
2.024,-0.09561349548688498
2.0260000000000002,-0.09571760494846154
2.028,-0.0958268065695871
2.0300000000000002,-0.09594108203418227
2.032,-0.09606041218956987
2.0340000000000003,-0.09618477704979435
2.036,-0.09631415579908281
2.0380000000000003,-0.09644852679544745
2.04,-0.09658786757442822
2.0420000000000003,-0.09673215485297534
2.044,-0.09688136453347072
2.0460000000000003,-0.09703547170788761
2.048,-0.09719445066208757
2.05,-0.09735827488025402
2.052,-0.09752691704946147
2.054,-0.09770034906437955
2.056,-0.09787854203211092
2.058,-0.09806146627716214
2.06,-0.09824909134654651
2.062,-0.098441386015018
2.064,-0.09863831829043512
2.066,-0.09883985541925373
2.068,-0.09904596389214788
2.07,-0.0992566094497574
2.072,-0.09947175708856122
2.074,-0.09969137106687542
2.076,-0.09991541491097457
2.078,-0.1001438514213355
2.08,-0.10037664267900215
2.082,-0.10061375005207027
2.084,-0.10085513420229081
2.086,-0.10110075509179074
2.088,-0.10135057198990993
2.09,-0.10160454348015291
2.092,-0.10186262746725416
2.094,-0.10212478118435554
2.096,-0.10239096120029456
2.098,-0.10266112342700211
2.1,-0.10293522312700823
2.102,-0.10321321492105456
2.104,-0.103495052795812
2.106,-0.1037806901117021
2.108,-0.1040700796108208
2.11,-0.10436317342496303
2.112,-0.10465992308374653
2.114,-0.10496027952283361
2.116,-0.10526419309224916
2.118,-0.10557161356479333
2.12,-0.10588249014454754
2.122,-0.10619677147547192
2.124,-0.10651440565009297
2.126,-0.10683534021827946
2.128,-0.10715952219610528
2.13,-0.10748689807479732
2.132,-0.10781741382976703
2.134,-0.1081510149297238
2.136,-0.10848764634586847
2.138,-0.1088272525611655
2.14,-0.10916977757969196
2.142,-0.10951516493606157
2.144,-0.10986335770492234
2.146,-0.11021429851052575
2.148,-0.11056792953636606
2.15,-0.11092419253488778
2.152,-0.11128302883725967
2.154,-0.11164437936321349
2.156,-0.11200818463094571
2.158,-0.11237438476708043
2.16,-0.11274291951669174
2.162,-0.11311372825338369
2.164,-0.11348674998942612
2.166,-0.11386192338594459
2.168,-0.11423918676316241
2.17,-0.1146184781106933
2.172,-0.11499973509788243
2.174,-0.11538289508419451
2.176,-0.11576789512964664
2.178,-0.11615467200528441
2.18,-0.1165431622036993
2.182,-0.1169333019495855
2.184,-0.11732502721033446
2.186,-0.11771827370666517
2.188,-0.11811297692328841
2.19,-0.11850907211960314
2.192,-0.11890649434042308
2.194,-0.11930517842673186
2.196,-0.11970505902646456
2.198,-0.12010607060531416
2.2,-0.12050814745756071
2.202,-0.1209112237169217
2.204,-0.12131523336742146
2.206,-0.12172011025427804
2.208,-0.12212578809480551
2.21,-0.12253220048932997
2.212,-0.12293928093211741
2.214,-0.12334696282231147
2.216,-0.12375517947487948
2.218,-0.12416386413156472
2.22,-0.12457294997184329
2.222,-0.12498237012388357
2.224,-0.12539205767550657
2.226,-0.12580194568514544
2.228,-0.126211967192802
2.23,-0.12662205523099895
2.232,-0.12703214283572553
2.234,-0.12744216305737516
2.236,-0.12785204897167307
2.238,-0.12826173369059227
2.24,-0.12867115037325597
2.242,-0.12908023223682474
2.244,-0.1294889125673668
2.246,-0.1298971247307093
2.248,-0.13030480218326926
2.25,-0.1307118784828622
2.2520000000000002,-0.13111828729948682
2.254,-0.13152396242608402
2.2560000000000002,-0.13192883778926834
2.258,-0.13233284746003052
2.2600000000000002,-0.13273592566440903
2.262,-0.13313800679412938
2.2640000000000002,-0.13353902541720894
2.266,-0.13393891628852622
2.2680000000000002,-0.13433761436035258
2.27,-0.13473505479284467
2.2720000000000002,-0.13513117296449637
2.274,-0.13552590448254812
2.2760000000000002,-0.1359191851933524
2.278,-0.13631095119269357
2.2800000000000002,-0.1367011388360606
2.282,-0.1370896847488709
2.2840000000000003,-0.13747652583664385
2.286,-0.1378615992951227
2.2880000000000003,-0.13824484262034276
2.29,-0.1386261936186447
2.2920000000000003,-0.13900559041663152
2.294,-0.13938297147106746
2.2960000000000003,-0.13975827557871745
2.298,-0.14013144188612564
2.3000000000000003,-0.14050240989933152
2.302,-0.1408711194935222
2.3040000000000003,-0.14123751092261946
2.306,-0.14160152482879987
2.308,-0.1419631022519471
2.31,-0.14232218463903445
2.312,-0.14267871385343658
2.314,-0.14303263218416898
2.316,-0.1433838823550537
2.318,-0.1437324075338103
2.32,-0.14407815134107035
2.322,-0.14442105785931436
2.324,-0.14476107164172977
2.326,-0.14509813772098892
2.328,-0.14543220161794534
2.33,-0.14576320935024753
2.332,-0.14609110744086862
2.334,-0.14641584292655108
2.336,-0.14673736336616489
2.338,-0.14705561684897822
2.34,-0.1473705520028394
2.342,-0.14768211800226894
2.344,-0.1479902645764605
2.346,-0.1482949420171899
2.348,-0.14859610118663052
2.35,-0.14889369352507467
2.352,-0.14918767105855918
2.354,-0.14947798640639479
2.356,-0.14976459278859772
2.358,-0.15004744403322282
2.36,-0.15032649458359698
2.362,-0.150601699505452
2.364,-0.15087301449395582
2.366,-0.15114039588064127
2.368,-0.1514038006402312
2.37,-0.15166318639735923
2.372,-0.15191851143318508
2.374,-0.15216973469190365
2.376,-0.15241681578714703
2.378,-0.1526597150082783
2.38,-0.15289839332657665
2.382,-0.1531328124013127
2.384,-0.1533629345857133
2.386,-0.1535887229328149
2.388,-0.15381014120120506
2.39,-0.15402715386065083
2.392,-0.15423972609761358
2.394,-0.15444782382064945
2.396,-0.15465141366569476
2.398,-0.15485046300123562
2.4,-0.15504493993336088
2.402,-0.1552348133106983
2.404,-0.15542005272923254
2.406,-0.155600628537005
2.408,-0.15577651183869445
2.41,-0.15594767450007813
2.412,-0.1561140891523725
2.414,-0.15627572919645327
2.416,-0.15643256880695414
2.418,-0.1565845829362435
2.42,-0.15673174731827885
2.422,-0.15687403847233833
2.424,-0.15701143370662882
2.426,-0.15714391112177023
2.428,-0.15727144961415546
2.43,-0.15739402887918566
2.432,-0.1575116294143805
2.434,-0.15762423252236255
2.436,-0.15773182031371613
2.438,-0.15783437570971967
2.44,-0.15793188244495146
2.442,-0.1580243250697685
2.444,-0.15811168895265804
2.446,-0.1581939602824616
2.448,-0.15827112607047114
2.45,-0.15834317415239701
2.452,-0.1584100931902077
2.454,-0.15847187267384102
2.456,-0.15852850292278625
2.458,-0.15857997508753763
2.46,-0.15862628115091845
2.462,-0.1586674139292759
2.464,-0.1587033670735465
2.466,-0.15873413507019168
2.468,-0.15875971324200416
2.47,-0.15878009774878396
2.472,-0.15879528558788486
2.474,-0.15880527459463087
2.476,-0.1588100634426027
2.478,-0.15880965164379418
2.48,-0.15880403954863873
2.482,-0.15879322834590573
2.484,-0.1587772200624671
2.486,-0.15875601756293367
2.488,-0.1587296245491618
2.49,-0.1586980455596303
2.492,-0.15866128596868734
2.494,-0.15861935198566804
2.496,-0.15857225065388242
2.498,-0.15851998984947396
2.5,-0.15846257828014917
2.5020000000000002,-0.1584000254837779
2.504,-0.15833234182686498
2.5060000000000002,-0.1582595385028933
2.508,-0.15818162753053824
2.5100000000000002,-0.15809862175175438
2.512,-0.15801053482973385
2.5140000000000002,-0.15791738124673743
2.516,-0.15781917630179818
2.5180000000000002,-0.15771593610829807
2.52,-0.15760767759141797
2.5220000000000002,-0.15749441848546128
2.524,-0.15737617733105153
2.5260000000000002,-0.15725297347220446
2.528,-0.15712482705327485
2.5300000000000002,-0.15699175901577855
2.532,-0.15685379109509018
2.5340000000000003,-0.15671094581701675
2.536,-0.15656324649424802
2.5380000000000003,-0.15641071722268374
2.54,-0.15625338287763832
2.5420000000000003,-0.15609126910992369
2.544,-0.15592440234181054
2.5460000000000003,-0.15575280976286876
2.548,-0.1555765193256873
2.5500000000000003,-0.15539555974147454
2.552,-0.1552099604755392
2.5540000000000003,-0.1550197517426528
2.556,-0.15482496450229422
2.5580000000000003,-0.1546256304537766
2.56,-0.15442178203125814
2.562,-0.15421345239863632
2.564,-0.1540006754443273
2.566,-0.15378348577593048
2.568,-0.1535619187147792
2.57,-0.15333601029037844
2.572,-0.15310579723473006
2.574,-0.15287131697654655
2.576,-0.1526326076353538
2.578,-0.15238970801548413
2.58,-0.1521426575999599
2.582,-0.151891496544269
2.584,-0.1516362656700327
2.586,-0.15137700645856692
2.588,-0.151113761044338
2.59,-0.1508465722083133
2.592,-0.1505754833712082
2.594,-0.1503005385866301
2.596,-0.15002178253412007
2.598,-0.14973926051209413
2.6,-0.14945301843068381
2.602,-0.14916310280447806
2.604,-0.14886956074516697
2.606,-0.14857243995408848
2.608,-0.14827178871467925
2.61,-0.14796765588483046
2.612,-0.14766009088914994
2.614,-0.14734914371113145
2.616,-0.14703486488523246
2.618,-0.1467173054888613
2.62,-0.14639651713427515
2.622,-0.14607255196038957
2.624,-0.1457454626245013
2.626,-0.145415302293925
2.628,-0.1450821246375453
2.63,-0.1447459838172858
2.632,-0.14440693447949526
2.634,-0.14406503174625354
2.636,-0.1437203312065972
2.638,-0.14337288890766706
2.64,-0.14302276134577863
2.642,-0.14267000545741643
2.644,-0.14231467861015412
2.646,-0.1419568385935012
2.648,-0.14159654360967805
2.65,-0.14123385226432036
2.652,-0.1408688235571145
2.654,-0.1405015168723652
2.656,-0.14013199196949683
2.658,-0.13976030897348984
2.66,-0.13938652836525373
2.662,-0.13901071097193782
2.664,-0.1386329179571816
2.666,-0.1382532108113059
2.668,-0.13787165134144638
2.67,-0.13748830166163084
2.672,-0.1371032241828019
2.674,-0.1367164816027866
2.676,-0.13632813689621417
2.678,-0.13593825330438397
2.68,-0.1355468943250847
2.682,-0.1351541237023668
2.684,-0.13476000541626923
2.686,-0.1343646036725027
2.688,-0.13396798289209041
2.69,-0.13357020770096842
2.692,-0.13317134291954674
2.694,-0.13277145355223333
2.696,-0.13237060477692209
2.698,-0.13196886193444696
2.7,-0.13156629051800348
2.702,-0.13116295616253953
2.704,-0.130758924634117
2.706,-0.13035426181924614
2.708,-0.1299490337141939
2.71,-0.12954330641426856
2.712,-0.12913714610308188
2.714,-0.1287306190417905
2.716,-0.12832379155831874
2.718,-0.12791673003656398
2.72,-0.12750950090558674
2.722,-0.12710217062878715
2.724,-0.12669480569306932
2.726,-0.12628747259799566
2.728,-0.1258802378449328
2.73,-0.12547316792619076
2.732,-0.12506632931415745
2.734,-0.12465978845042992
2.736,-0.12425361173494437
2.738,-0.12384786551510668
2.74,-0.12344261607492522
2.742,-0.12303792962414772
2.744,-0.12263387228740409
2.746,-0.12223051009335684
2.748,-0.12182790896386109
2.75,-0.12142613470313586
2.7520000000000002,-0.12102525298694851
2.754,-0.12062532935181408
2.7560000000000002,-0.12022642918421143
2.758,-0.11982861770981797
2.7600000000000002,-0.11943195998276471
2.762,-0.1190365208749137
2.7640000000000002,-0.11864236506515935
2.766,-0.11824955702875567
2.7680000000000002,-0.11785816102667124
2.77,-0.11746824109497365
2.7720000000000002,-0.11707986103424531
2.774,-0.11669308439903228
2.7760000000000002,-0.1163079744873283
2.778,-0.11592459433009535
2.7800000000000002,-0.11554300668082298
2.782,-0.11516327400512799
2.7840000000000003,-0.11478545847039626
2.786,-0.1144096219354687
2.7880000000000003,-0.114035825940373
2.79,-0.11366413169610283
2.7920000000000003,-0.1132946000744467
2.794,-0.11292729159786781
2.7960000000000003,-0.11256226642943697
2.798,-0.11219958436282018
2.8000000000000003,-0.11183930481232283
2.802,-0.11148148680299211
2.8040000000000003,-0.11112618896077943
2.806,-0.11077346950276468
2.8080000000000003,-0.11042338622744398
2.81,-0.1100759965050827
2.8120000000000003,-0.10973135726813542
2.814,-0.10938952500173467
2.816,-0.10905055573424999
2.818,-0.1087145050279191
2.82,-0.10838142796955293
2.822,-0.10805137916131603
2.824,-0.10772441271158416
2.826,-0.10740058222588067
2.828,-0.10707994079789328
2.83,-0.10676254100057296
2.832,-0.10644843487731648
2.834,-0.10613767393323427
2.836,-0.10583030912650512
2.838,-0.10552639085981944
2.84,-0.10522596897191244
2.842,-0.10492909272918904
2.844,-0.1046358108174418
2.846,-0.10434617133366354
2.848,-0.10406022177795615
2.85,-0.10377800904553705
2.852,-0.1034995794188448
2.854,-0.10322497855974527
2.856,-0.10295425150183991
2.858,-0.10268744264287746
2.86,-0.10242459573727057
2.862,-0.1021657538887187
2.864,-0.10191095954293862
2.866,-0.10166025448050407
2.868,-0.1014136798097956
2.87,-0.10117127596006217
2.872,-0.10093308267459576
2.874,-0.10069913900402015
2.876,-0.10046948329969527
2.878,-0.10024415320723827
2.88,-0.10002318566016266
2.882,-0.09980661687363648
2.884,-0.09959448233836092
2.886,-0.09938681681457044
2.888,-0.09918365432615552
2.89,-0.09898502815490914
2.892,-0.0987909708348982
2.894,-0.0986015141469607
2.896,-0.09841668911333003
2.898,-0.09823652599238718
2.9,-0.09806105427354188
2.902,-0.09789030267224376
2.904,-0.09772429912512438
2.906,-0.0975630707852711
2.908,-0.09740664401763365
2.91,-0.09725504439456432
2.912,-0.09710829669149267
2.914,-0.09696642488273535
2.916,-0.09682945213744222
2.918,-0.09669740081567912
2.92,-0.09657029246464843
2.922,-0.09644814781504783
2.924,-0.09633098677756813
2.926,-0.0962188284395308
2.928,-0.09611169106166591
2.93,-0.09600959207503082
2.932,-0.09591254807807072
2.934,-0.09582057483382098
2.936,-0.0957336872672524
2.938,-0.09565189946275945
2.94,-0.09557522466179226
2.942,-0.09550367526063255
2.944,-0.09543726280831431
2.946,-0.09537599800468918
2.948,-0.09531989069863721
2.95,-0.09526894988642325
2.952,-0.09522318371019928
2.954,-0.09518259945665296
2.956,-0.09514720355580263
2.958,-0.09511700157993906
2.96,-0.09509199824271415
2.962,-0.0950721973983766
2.964,-0.09505760204115495
2.966,-0.09504821430478778
2.968,-0.09504403546220162
2.97,-0.09504506592533599
2.972,-0.09505130524511624
2.974,-0.09506275211157376
2.976,-0.09507940435411374
2.978,-0.09510125894193028
2.98,-0.09512831198456892
2.982,-0.09516055873263636
2.984,-0.09519799357865724
2.986,-0.0952406100580779
2.988,-0.09528840085041677
2.99,-0.09534135778056126
2.992,-0.09539947182021088
2.994,-0.09546273308946637
2.996,-0.09553113085856431
2.998,-0.09560465354975708
3.0,-0.09568328873933782
3.0020000000000002,-0.0957670231598097
3.004,-0.09585584270219946
3.0060000000000002,-0.09594973241851452
3.008,-0.09604867652434321
3.0100000000000002,-0.09615265840159763
3.012,-0.09626166060139872
3.0140000000000002,-0.09637566484710272
3.016,-0.09649465203746872
3.0180000000000002,-0.09661860224996646
3.02,-0.09674749474422382
3.0220000000000002,-0.09688130796561338
3.024,-0.09702001954897722
3.0260000000000002,-0.09716360632248941
3.028,-0.09731204431165524
3.0300000000000002,-0.09746530874344664
3.032,-0.09762337405057277
3.0340000000000003,-0.09778621387588511
3.036,-0.0979538010769161
3.0380000000000003,-0.09812610773055055
3.04,-0.0983031051378288
3.0420000000000003,-0.09848476382888084
3.044,-0.09867105356799029
3.0460000000000003,-0.09886194335878741
3.048,-0.09905740144957004
3.0500000000000003,-0.0992573953387515
3.052,-0.0994618917804344
3.0540000000000003,-0.09967085679010923
3.056,-0.09988425565047679
3.0580000000000003,-0.10010205291739314
3.06,-0.10032421242593614
3.0620000000000003,-0.10055069729659226
3.064,-0.10078146994156259
3.0660000000000003,-0.10101649207118683
3.068,-0.101255724700484
3.0700000000000003,-0.10149912815580858
3.072,-0.10174666208162107
3.074,-0.10199828544737131
3.076,-0.10225395655449362
3.078,-0.10251363304351219
3.08,-0.10277727190125545
3.082,-0.10304482946817824
3.084,-0.10331626144579005
3.086,-0.10359152290418826
3.088,-0.10387056828969478
3.09,-0.10415335143259481
3.092,-0.1044398255549761
3.094,-0.10472994327866739
3.096,-0.10502365663327443
3.098,-0.10532091706431229
3.1,-0.10562167544143222
3.102,-0.10592588206674158
3.104,-0.10623348668321551
3.106,-0.10654443848319849
3.108,-0.10685868611699441
3.11,-0.10717617770154353
3.112,-0.10749686082918473
3.114,-0.10782068257650142
3.116,-0.10814758951324945
3.118,-0.10847752771136557
3.12,-0.1088104427540546
3.122,-0.10914627974495371
3.124,-0.10948498331737215
3.126,-0.10982649764360486
3.128,-0.11017076644431803
3.13,-0.11051773299800521
3.132,-0.11086734015051196
3.134,-0.1112195303246276
3.136,-0.11157424552974211
3.138,-0.11193142737156668
3.14,-0.11229101706191584
3.142,-0.11265295542854985
3.144,-0.11301718292507516
3.146,-0.11338363964090153
3.148,-0.1137522653112538
3.15,-0.11412299932723668
3.152,-0.11449578074595068
3.154,-0.11487054830065752
3.156,-0.11524724041099305
3.158,-0.1156257951932261
3.16,-0.11600615047056127
3.162,-0.11638824378348392
3.164,-0.11677201240014565
3.166,-0.11715739332678832
3.168,-0.11754432331820487
3.17,-0.11793273888823512
3.172,-0.1183225763202947
3.174,-0.11871377167793538
3.176,-0.11910626081543485
3.178,-0.11949997938841424
3.18,-0.11989486286448149
3.182,-0.12029084653389885
3.184,-0.1206878655202725
3.186,-0.1210858547912627
3.188,-0.12148474916931247
3.19,-0.12188448334239309
3.192,-0.12228499187476452
3.194,-0.12268620921774903
3.196,-0.12308806972051613
3.198,-0.123490507640877
3.2,-0.12389345715608671
3.202,-0.1242968523736523
3.204,-0.12470062734214503
3.206,-0.12510471606201487
3.208,-0.12550905249640562
3.21,-0.12591357058196864
3.212,-0.12631820423967371
3.214,-0.12672288738561494
3.216,-0.12712755394181005
3.218,-0.12753213784699147
3.22,-0.1279365730673871
3.222,-0.1283407936074894
3.224,-0.12874473352081067
3.226,-0.1291483269206231
3.228,-0.12955150799068166
3.23,-0.12995421099592808
3.232,-0.13035637029317446
3.234,-0.13075792034176448
3.236,-0.13115879571421069
3.238,-0.1315589311068061
3.24,-0.13195826135020852
3.242,-0.13235672141999572
3.244,-0.13275424644719
3.246,-0.13315077172875045
3.248,-0.13354623273803098
3.25,-0.13394056513520297
3.2520000000000002,-0.13433370477764048
3.254,-0.1347255877302666
3.2560000000000002,-0.1351161502758593
3.258,-0.13550532892531506
3.2600000000000002,-0.13589306042786903
3.262,-0.13627928178126975
3.2640000000000002,-0.13666393024190693
3.266,-0.13704694333489112
3.2680000000000002,-0.13742825886408316
3.27,-0.1378078149220723
3.2720000000000002,-0.13818554990010132
3.274,-0.138561402497937
3.2760000000000002,-0.13893531173368487
3.278,-0.1393072169535462
3.2800000000000002,-0.13967705784151618
3.282,-0.1400447744290217
3.2840000000000003,-0.14041030710449715
3.286,-0.14077359662289715
3.2880000000000003,-0.14113458411514437
3.29,-0.14149321109751134
3.2920000000000003,-0.14184941948093469
3.294,-0.14220315158026064
3.2960000000000003,-0.14255435012342016
3.298,-0.1429029582605325
3.3000000000000003,-0.1432489195729359
3.302,-0.1435921780821439
3.3040000000000003,-0.14393267825872633
3.306,-0.14427036503111318
3.3080000000000003,-0.14460518379432052
3.31,-0.144937080418597
3.3120000000000003,-0.1452660012579896
3.314,-0.14559189315882773
3.3160000000000003,-0.14591470346812396
3.318,-0.14623438004189065
3.3200000000000003,-0.14655087125337107
3.322,-0.14686412600118376
3.3240000000000003,-0.14717409371737916
3.326,-0.1474807243754072
3.3280000000000003,-0.14778396849799497
3.33,-0.14808377716493284
3.332,-0.1483801020207688
3.334,-0.14867289528240882
3.336,-0.14896210974662333
3.338,-0.14924769879745775
3.34,-0.14952961641354678
3.342,-0.149807817175331
3.344,-0.150082256272175
3.346,-0.15035288950938588
3.348,-0.15061967331513137
3.35,-0.15088256474725645
3.352,-0.15114152149999743
3.354,-0.15139650191059298
3.356,-0.15164746496579073
3.358,-0.1518943703082488
3.36,-0.1521371782428314
3.362,-0.15237584974279766
3.364,-0.15261034645588253
3.366,-0.1528406307102694
3.368,-0.15306666552045345
3.37,-0.15328841459299464
3.372,-0.1535058423321601
3.374,-0.1537189138454548
3.376,-0.15392759494903976
3.378,-0.15413185217303735
3.38,-0.15433165276672253
3.382,-0.15452696470359994
3.384,-0.1547177566863655
3.386,-0.1549039981517524
3.388,-0.15508565927526055
3.39,-0.1552627109757689
3.392,-0.1554351249200302
3.394,-0.15560287352704727
3.396,-0.15576592997233066
3.398,-0.15592426819203667
3.4,-0.15607786288698555
3.402,-0.15622668952655913
3.404,-0.1563707243524776
3.406,-0.15650994438245458
3.408,-0.15664432741373052
3.41,-0.15677385202648345
3.412,-0.15689849758711696
3.414,-0.15701824425142502
3.416,-0.15713307296763293
3.418,-0.15724296547931438
3.42,-0.15734790432818385
3.422,-0.15744787285676448
3.424,-0.1575428552109306
3.426,-0.15763283634232483
3.428,-0.15771780201064953
3.43,-0.15779773878583198
3.432,-0.15787263405006347
3.434,-0.1579424759997116
3.436,-0.1580072536471059
3.438,-0.1580669568221964
3.44,-0.15812157617408468
3.442,-0.15817110317242788
3.444,-0.15821553010871486
3.446,-0.15825485009741458
3.448,-0.15828905707699664
3.45,-0.15831814581082382
3.452,-0.15834211188791633
3.454,-0.15836095172358805
3.456,-0.15837466255995425
3.458,-0.15838324246631114
3.46,-0.15838669033938688
3.462,-0.1583850059034643
3.464,-0.15837818971037512
3.466,-0.15836624313936581
3.468,-0.15834916839683497
3.47,-0.15832696851594252
3.472,-0.15829964735609056
3.474,-0.15826720960227592
3.476,-0.15822966076431474
3.478,-0.15818700717593914
3.48,-0.15813925599376571
3.482,-0.15808641519613664
3.484,-0.15802849358183302
3.486,-0.15796550076866095
3.488,-0.15789744719191037
3.49,-0.15782434410268695
3.492,-0.1577462035661171
3.494,-0.15766303845942672
3.496,-0.15757486246989358
3.498,-0.15748169009267363
3.5,-0.15738353662850185
3.5020000000000002,-0.15728041818126756
3.504,-0.15717235165546484
3.5060000000000002,-0.15705935475351812
3.508,-0.1569414459729836
3.5100000000000002,-0.15681864460362652
3.512,-0.15669097072437507
3.5140000000000002,-0.15655844520015105
3.516,-0.1564210896785778
3.5180000000000002,-0.15627892658656584
3.52,-0.15613197912677676
3.5220000000000002,-0.15598027127396577
3.524,-0.15582382777120324
3.5260000000000002,-0.1556626741259761
3.528,-0.15549683660616928
3.5300000000000002,-0.15532634223592798
3.532,-0.15515121879140112
3.5340000000000003,-0.15497149479636668
3.536,-0.15478719951773956
3.5380000000000003,-0.1545983629609624
3.54,-0.15440501586528013
3.5420000000000003,-0.15420718969889882
3.544,-0.1540049166540295
3.5460000000000003,-0.15379822964181764
3.548,-0.15358716228715902
3.5500000000000003,-0.15337174892340252
3.552,-0.1531520245869408
3.5540000000000003,-0.15292802501168942
3.556,-0.15269978662345518
3.5580000000000003,-0.1524673465341946
3.56,-0.15223074253616314
3.5620000000000003,-0.151990013095956
3.564,-0.15174519734844144
3.5660000000000003,-0.15149633509058735
3.568,-0.15124346677518186
3.5700000000000003,-0.15098663350444907
3.572,-0.15072587702356058
3.5740000000000003,-0.15046123971404374
3.576,-0.15019276458708763
3.5780000000000003,-0.1499204952767478
3.58,-0.14964447603305026
3.5820000000000003,-0.14936475171499622
3.584,-0.14908136778346837
3.586,-0.1487943702940394
3.588,-0.14850380588968437
3.59,-0.14820972179339723
3.592,-0.14791216580071323
3.594,-0.14761118627213776
3.596,-0.14730683212548298
3.598,-0.14699915282811316
3.6,-0.14668819838909994
3.602,-0.14637401935128858
3.604,-0.1460566667832763
3.606,-0.14573619227130405
3.608,-0.1454126479110624
3.61,-0.14508608629941344
3.612,-0.14475656052602912
3.614,-0.14442412416494782
3.616,-0.1440888312660501
3.618,-0.14375073634645483
3.62,-0.14340989438183718
3.622,-0.14306636079766946
3.624,-0.14272019146038623
3.626,-0.14237144266847498
3.628,-0.1420201711434937
3.63,-0.14166643402101647
3.632,-0.1413102888415088
3.634,-0.14095179354113355
3.636,-0.14059100644248917
3.638,-0.1402279862452816
3.64,-0.13986279201693103
3.642,-0.139495483183115
3.644,-0.13912611951824946
3.646,-0.1387547611359088
3.648,-0.13838146847918664
3.65,-0.13800630231099884
3.652,-0.13762932370432976
3.654,-0.1372505940324238
3.656,-0.1368701749589234
3.658,-0.13648812842795505
3.66,-0.13610451665416476
3.662,-0.13571940211270467
3.664,-0.13533284752917224
3.666,-0.1349449158695035
3.668,-0.13455567032982205
3.67,-0.13416517432624528
3.672,-0.1337734914846494
3.674,-0.13338068563039499
3.676,-0.13298682077801435
3.678,-0.13259196112086274
3.68,-0.1321961710207347
3.682,-0.1317995149974471
3.684,-0.1314020577183911
3.686,-0.13100386398805386
3.688,-0.13060499873751216
3.69,-0.13020552701389965
3.692,-0.12980551396984902
3.694,-0.1294050248529111
3.696,-0.12900412499495248
3.698,-0.1286028798015332
3.7,-0.12820135474126654
3.702,-0.12779961533516224
3.704,-0.12739772714595515
3.706,-0.1269957557674209
3.708,-0.12659376681368034
3.71,-0.12619182590849456
3.712,-0.1257899986745521
3.714,-0.12538835072275017
3.716,-0.12498694764147172
3.718,-0.12458585498585993
3.72,-0.124185138267092
3.722,-0.12378486294165407
3.724,-0.12338509440061883
3.726,-0.12298589795892784
3.728,-0.12258733884468015
3.73,-0.12218948218842915
3.732,-0.12179239301248926
3.734,-0.12139613622025444
3.736,-0.12100077658553018
3.738,-0.1206063787418808
3.74,-0.1202130071719938
3.742,-0.1198207261970633
3.744,-0.11942959996619384
3.746,-0.11903969244582706
3.748,-0.1186510674091923
3.75,-0.1182637884257836
3.7520000000000002,-0.11787791885086428
3.754,-0.11749352181500149
3.7560000000000002,-0.11711066021363196
3.758,-0.11672939669666121
3.7600000000000002,-0.11634979365809768
3.762,-0.11597191322572377
3.7640000000000002,-0.11559581725080552
3.766,-0.11522156729784262
3.7680000000000002,-0.11484922463436072
3.77,-0.1144788502207476
3.7720000000000002,-0.11411050470013513
3.774,-0.11374424838832883
3.7760000000000002,-0.11338014126378652
3.778,-0.11301824295764815
3.7800000000000002,-0.11265861274381833
3.782,-0.11230130952910353
3.7840000000000003,-0.11194639184340532
3.786,-0.11159391782997193
