time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.228,-0.4992039952822849,-1.240626427611901,-0.2966627510335227,-0.2714408812785889,0.09596531305472844,0.047536703347283105
0.23,-0.4856941452005694,-1.2308500216072753,-0.29231062738838487,-0.26601757881004695,0.09671760453844946,0.04924823808402623
0.232,-0.47231000320976135,-1.2210170977929988,-0.2880128869689609,-0.26070040635746117,0.09737605237991032,0.05083938323581583
0.234,-0.4590580400885038,-1.211127354628153,-0.2837685305216975,-0.25548714831514796,0.09794617467102129,0.05231628161754487
0.23600000000000002,-0.44594463974009946,-1.2011803829894647,-0.2795766317865571,-0.25037564491991016,0.09843323132925508,0.053684831413153056
0.23800000000000002,-0.43297608610293725,-1.1911756711271644,-0.2754363359181873,-0.24536379121440932,0.09884223021871552,0.054950692253222355
0.24,-0.42015854973229994,-1.1811126099077922,-0.27134685766178324,-0.2404495359629928,0.09917793346634318,0.056119291393651904
0.242,-0.407498074082316,-1.1709904983078918,-0.2673074792908978,-0.23563088052173886,0.09944486395194296,0.05719582996909378
0.244,-0.39500056151818574,-1.1608085491199378,-0.26331754831652954,-0.2309058776649282,0.09964731195200827,0.05818528929704048
0.246,-0.38267175909028106,-1.1505658948295057,-0.2593764749789158,-0.22627263037061285,0.09978934191855116,0.05909243721051882
0.248,-0.3705172441033593,-1.1402615936206224,-0.25548372953555987,-0.22172929056841428,0.0998747993753113,0.05992183439929266
0.25,-0.3585424095160239,-1.1298946354644825,-0.2516388393611091,-0.21727405785313447,0.09990731791483465,0.06067784074129312
0.252,-0.3467524492077865,-1.1194639482453468,-0.2478413858767481,-0.2129051781682192,0.09989032628096584,0.061364621607702174
0.254,-0.3351523431537251,-1.1089684038764682,-0.2440910013287505,-0.20862094246354634,0.09982705552229754,0.06198615412670794
0.256,-0.3237468425498966,-1.0984068243583966,-0.24038736543772576,-0.20441968533243426,0.09972054620306059,0.06254623339244181
0.258,-0.312540454936431,-1.0877779877320275,-0.23673020194185623,-0.20029978363315593,0.09957365565881537,0.06304847860700047
0.26,-0.30153742936971883,-1.0770806338793322,-0.2331192750590354,-0.19625965510061327,0.0993890652851166,0.06349633914475539
0.262,-0.29074174170038947,-1.0663134701258958,-0.2295543858942306,-0.19229775695414686,0.09916928784806323,0.0638931005293597
0.264,-0.2801570800199511,-1.0554751766012194,-0.22603536881959285,-0.18841258450774045,0.09891667480630506,0.0642418903149975
0.266,-0.2697868303460984,-1.0445644113152783,-0.22256208785575504,-0.184602669789103,0.09863342363464733,0.06454568386446224
0.268,-0.2596340626248421,-1.0335798149130855,-0.2191344330833891,-0.18086658017427415,0.09832158513986755,0.06480731001763096
0.27,-0.2497015171367969,-1.0225200150730283,-0.21575231711436027,-0.17720291704449287,0.0979830707597169,0.0650294566448062
0.272,-0.23999159140517956,-1.0113836305195507,-0.21241567165171182,-0.17361031447207886,0.09761965983631438,0.06521467608023457
0.274,-0.23050632771425383,-1.0001692746263298,-0.2091244441671678,-0.17008743794199632,0.09723300685523073,0.06536539043189116
0.276,-0.22124740135901533,-0.9888755585924696,-0.20587859472383663,-0.16663298311559416,0.0968246486415012,0.06548389676433719
0.278,-0.21221793557708057,-0.9775094312261109,-0.2026697367027004,-0.16324413985167507,0.0963961287833972,0.06557237282369655
0.28,-0.2034223780216713,-0.9660836640773279,-0.19948513203798202,-0.15991699627660938,0.09594897709247241,0.06563288177591287
0.28200000000000003,-0.19486491153337937,-0.9546090897924486,-0.1963161596985279,-0.15664810301003707,0.09548459955503064,0.06566737634178299
0.28400000000000003,-0.18654936448090353,-0.9430950955362397,-0.19315708428445455,-0.15343460225933803,0.09500427648456711,0.06567770355401548
0.28600000000000003,-0.17847913067090215,-0.9315499724279583,-0.19000420175813004,-0.15027418256777203,0.0945091643313174,0.06566560934554388
0.28800000000000003,-0.17065709749283475,-0.9199811638408796,-0.18685524085072802,-0.14716498147264923,0.09400030022363959,0.06563274296938326
0.29,-0.1630855817690018,-0.9083954423105025,-0.18370894061250564,-0.14410548517708732,0.09347860854754297,0.06558066125676021
0.292,-0.15576627332445248,-0.896799035906994,-0.18056475076343093,-0.1410944422710858,0.09294490903976138,0.06551083272183988
0.294,-0.1487001866482398,-0.8851977188103183,-0.17742261840144913,-0.1381307951588917,0.09239992598938751,0.0654246415211146
0.296,-0.1418876212306388,-0.873596876571382,-0.174282835827553,-0.13521362778770118,0.09184429822541618,0.0653233912747091
0.298,-0.13532813125839893,-0.8620015535571691,-0.17114593182738158,-0.13234212677602297,0.0912785896227648,0.06520830875597539
0.3,-0.1290205053509288,-0.8504164879677408,-0.1680125939596424,-0.12951555296928396,0.09070329989557657,0.06508054745496583
0.302,-0.12296275693877723,-0.8388461383104663,-0.16488361302447685,-0.12673322086975958,0.0901188754702067,0.06494119102071383
0.304,-0.11715212573409461,-0.8272947041379922,-0.16175984342501026,-0.12399448390875345,0.0895257202461266,0.06479125658669171
0.306,-0.11158509053275911,-0.8157661430737536,-0.15864217492759547,-0.12129872400515418,0.08892420606478457,0.06463169798332635
0.308,-0.10625739333213291,-0.804264185573619,-0.1555315125972665,-0.11864534424390505,0.08831468271707621,0.06446340884100232
0.31,-0.10116407446082265,-0.792792348442954,-0.15242876259034754,-0.11603376380970554,0.08769748733155147,0.0642872255865623
0.312,-0.09629951811264426,-0.781353947802458,-0.1493348221341413,-0.11346341453859576,0.08707295299928397,0.06410393033590189
0.314,-0.09165750737262379,-0.7699521119446194,-0.14625057248972473,-0.11093373861883404,0.0864414165083125,0.06391425368486492
0.316,-0.08723128753524234,-0.7585897943261608,-0.14317687403113233,-0.1084441870969981,0.08580322508110982,0.06371887740027105
0.318,-0.0830136362608096,-0.7472697867878118,-0.14011456281979529,-0.10599421893712924,0.08515874203255125,0.06351843701256876
0.32,-0.07899693891004689,-0.7359947329731703,-0.13706444823308872,-0.103583300448858,0.08450835129284173,0.06331352431131232
0.322,-0.07517326725239504,-0.7247671418283744,-0.1340273113383692,-0.10121090495134144,0.08385246076897857,0.06310468974442873
0.324,-0.07153445966952177,-0.7135894010006995,-0.13100390380158156,-0.0988765125781903,0.08319150454846258,0.062892444722078
0.326,-0.0680722009769632,-0.7024637899148245,-0.12799494719112237,-0.09657961015768168,0.08252594397885327,0.06267726382582905
0.328,-0.06477810006405749,-0.6913924922884067,-0.12500113258928058,-0.09431969112472904,0.08185626768505339,0.06245958692388087
0.33,-0.06164376370063951,-0.6803776078515755,-0.12202312045958985,-0.09209625543788746,0.08118299061161172,0.06223982119314364
0.332,-0.0586608650691951,-0.6694211630553437,-0.1190615407420641,-0.0899088094872098,0.08050665219871478,0.062018343049169644
0.334,-0.05582120584028272,-0.6585251205885149,-0.11611699316211732,-0.08775686598781318,0.07982781381700477,0.061795499985150215
0.336,-0.05311677090124478,-0.6476913875677351,-0.11319004774516261,-0.08563994386017026,0.07914705559732771,0.06157161232148978
0.338,-0.05053977515632302,-0.6369218223168989,-0.11028124552939733,-0.08355756810189141,0.07846497279675302,0.06134697486777796
0.34,-0.04808270212297461,-0.6262182397061096,-0.10739109946588887,-0.08150926965757588,0.077782171841839,0.061121858499316506
0.342,-0.04573833433848096,-0.6155824150730055,-0.104520095489407,-0.07949458529359466,0.07709926618459928,0.06089651165067589
0.34400000000000003,-0.043499775849300315,-0.6050160867971516,-0.10166869373695553,-0.07751305748383985,0.07641687209667603,0.060671161729051626
0.34600000000000003,-0.04136046727278453,-0.5945209576387563,-0.0988373298848122,-0.07556423431093018,0.07573560451378625,0.060446016450441675
0.34800000000000003,-0.03931419409036763,-0.5840986949844122,-0.09602641657002775,-0.0736476693854391,0.0750560730265959,0.06022126510186587
0.35000000000000003,-0.03735508895048323,-0.5737509301639817,-0.09323634485934451,-0.07176292178372234,0.07437887809687904,0.05999707973298718
0.352,-0.035477628829192476,-0.5634792570141105,-0.0904674857276817,-0.06990955600310378,0.07370460756011643,0.05977361628056799
0.354,-0.03367662792072301,-0.5532852298658211,-0.08772019150968124,-0.06808714193169951,0.07303383345848724,0.05955101562921539
0.356,-0.031947227115005195,-0.5431703611274616,-0.08499479729111448,-0.06629525482911447,0.07236710923221445,0.059329404611823566
