time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.17,-0.7224175190928401,-1.5230786929601772,-0.07423385656305337,-0.305014811731694,0.02450060605691129,-0.0019503841929051635
0.17200000000000001,-0.7019970626107884,-1.5121767369478942,-0.07300605811558114,-0.28726506973965127,0.0281842361229363,0.00367436408474231
0.17400000000000002,-0.6817541243013509,-1.5012899360381686,-0.07186378183818598,-0.26966731459601667,0.031512815749293654,0.008599466619681806
0.176,-0.6616921571495072,-1.4904239868968916,-0.07078612124758066,-0.25221874852396486,0.034509211265324025,0.012879788843453088
0.178,-0.6418149037407499,-1.4795814786315749,-0.06974838986086151,-0.23501055687603256,0.037195528583774395,0.016568541337616205
0.18,-0.622126439361002,-1.4687626764900303,-0.06872632590652694,-0.2181819176902302,0.03959306175793187,0.019716985039113233
0.182,-0.6026311392441127,-1.4579668816435851,-0.06770209084263601,-0.20184547837202937,0.04172222614149512,0.022374202279517252
0.184,-0.5833336683803996,-1.4471926760232072,-0.06666313411340652,-0.18609050670439609,0.04360252883322002,0.024586920491788122
0.186,-0.564238967928661,-1.4364381180040176,-0.06560121751253845,-0.17098577694606165,0.045252552225678366,0.02639938670849018
0.188,-0.5453522396756847,-1.4257008984196105,-0.06451157773152016,-0.15658220290895608,0.04668994860118225,0.02785328649809471
0.19,-0.5266789296903378,-1.4149784643428385,-0.06339220976770266,-0.14291523008736773,0.04793144391314175,0.0289877014836446
0.192,-0.5082247120666996,-1.4042681165383981,-0.06224325673119924,-0.13000699940205784,0.04899284908868218,0.02983910007108692
0.194,-0.4899954734380567,-1.3935670853390933,-0.06106649361448402,-0.11786829567718815,0.04988907738244497,0.030441356480356507
0.196,-0.47199729876655416,-1.3828725888210245,-0.059864894058856866,-0.10650029443319364,0.05063416649777541,0.030825793618688646
0.198,-0.4542364587675314,-1.3721818764783258,-0.0586422702687992,-0.09589612087011612,0.05124130436677388,0.031021245761009508
0.2,-0.43671939920895886,-1.3614922610703957,-0.057402977125803334,-0.08604223499826191,0.05172285764280726,0.03105413740538676
0.202,-0.4194527322310637,-1.350801140893818,-0.05615167232694085,-0.0769196567446786,0.05209040210672278,0.03094857505160875
0.20400000000000001,-0.4024432297556919,-1.340106014388634,-0.05489312507519872,-0.06850504454413775,0.052354754320569796,0.030726449007513867
0.20600000000000002,-0.3856978189960276,-1.3294044887039753,-0.05363206650933128,-0.060771640442795816,0.05252600398009122,0.03040754266055501
0.20800000000000002,-0.3692235800321946,-1.3186942836071167,-0.052373075695519855,-0.053690094136896516,0.052613546519991505,0.030009646961363545
0.21,-0.35302774538452497,-1.3079732319129127,-0.05112049561631915,-0.04722917767321144,0.05262611561478092,0.029548678152088614
0.212,-0.337117701491769,-1.2972392774306278,-0.04987837418329244,-0.04135640178503652,0.05257181529382149,0.02903879703557144
0.214,-0.32150099198435544,-1.2864904712676413,-0.04865042586474133,-0.036038544055713384,0.052458151453173674,0.028492528322638266
0.216,-0.3061853226314091,-1.2757249671911288,-0.04744001005450249,-0.031242098314085975,0.05229206260019681,0.027920878814780448
0.218,-0.29117856783318685,-1.2649410166271728,-0.046250122807760974,-0.026933653891272336,0.0520799497108011,0.027333453379144945
0.22,-0.2764887785267136,-1.254136963769961,-0.04508339903200831,-0.02308021261922555,0.051827705115001566,0.02673856785307005
0.222,-0.2621241913706529,-1.2433112411802572,-0.04394212264364494,-0.019649450738341345,0.051540740355117576,0.026143358177422638
0.224,-0.24809323907494285,-1.2324623661708598,-0.04282824258253681,-0.016609932210003286,0.05122401298367785,0.02555388520278279
0.226,-0.23440456174069246,-1.2215889382060334,-0.041743392918402344,-0.013931279303888155,0.050882052285786905,0.024975234741204222
0.228,-0.22106701907559012,-1.2106896374808118,-0.040688915585503915,-0.011584305750417467,0.050518983924258576,0.02441161254992208
0.23,-0.20808970334905852,-1.1997632247935215,-0.03966588454768938,-0.009541117215704054,0.05013855351600127,0.023866434033100292
0.232,-0.19548195294906678,-1.1888085427798054,-0.038675130426851556,-0.007775183368345484,0.04974414915560521,0.02334240853456504
0.234,-0.18325336639845813,-1.177824518537904,-0.03771726482711957,-0.006261385362358762,0.04933882290741276,0.022841618169509914
0.23600000000000002,-0.17141381668246458,-1.1668101676419724,-0.036792703757507095,-0.0049760421558555645,0.04892531129103417,0.022365591207381463
0.23800000000000002,-0.15997346573043347,-1.155764599511961,-0.03590168970030683,-0.003896918717926967,0.04850605478771852,0.021915370072548734
